,ORIGEN,DESTINO,FLUJO,DIA_SEMANA,ZONA_ORIGEN,ZONA_DESTINO,VOLUMEN
5199,Huelva,Toledo,2,Domingo,103,10,1
5200,Huelva,Toledo,2,Martes,103,10,1
5201,Huelva,Toledo,2,Viernes,103,10,1
5202,Huelva,Tomelloso,2,Viernes,103,104,1
5203,Huesca,Albacete,2,Miercoles,8,104,1
5204,Huesca,Almansa,2,Domingo,8,104,1
5205,Huesca,Guadalajara,2,Domingo,8,10,2
5206,Huesca,Guadalajara,2,Martes,8,10,1
5207,Huesca,Guadalajara,2,Viernes,8,10,7
5208,Huesca,Herencia,2,Domingo,8,104,1
5209,Huesca,Manzanares,2,Miercoles,8,104,1
5210,Huesca,Villarrobledo,2,Miercoles,8,104,1
5211,Huete,Madrid,1,Domingo,10,10,1
5212,Humanes de Madrid,Ciudad Real,2,Viernes,10,104,1
5213,Humanes de Madrid,Talavera de la Reina,2,Viernes,10,10,1
5214,Huércal-Overa,Albacete,2,Sabado,104,104,1
5215,Huércal-Overa,Albacete,2,Viernes,104,104,2
5216,Huércal-Overa,Caudete,2,Viernes,104,104,1
5217,Huércal-Overa,Hellín,2,Sabado,104,104,1
5218,Huércal-Overa,Toledo,2,Domingo,104,10,3
5219,Huércal-Overa,Toledo,2,Lunes,104,10,1
5220,Huéscar,Albacete,2,Domingo,104,104,1
5221,Ibi,Albacete,2,Domingo,12,104,13
5222,Ibi,Albacete,2,Lunes,12,104,1
5223,Ibi,Albacete,2,Miercoles,12,104,2
5224,Ibi,Albacete,2,Sabado,12,104,1
5225,Ibi,Albacete,2,Viernes,12,104,4
5226,Ibi,Ciudad Real,2,Domingo,12,104,1
5227,Ibi,Talavera de la Reina,2,Domingo,12,10,1
5228,Ibi,Toledo,2,Domingo,12,10,2
5229,Ibi,Toledo,2,Viernes,12,10,1
5230,Ibi,Villarrobledo,2,Miercoles,12,104,1
5231,Ibi,Villarrobledo,2,Sabado,12,104,1
5232,Igualada,Manzanares,2,Domingo,8,104,1
5233,Igualada,Villarrobledo,2,Miercoles,8,104,1
5234,Igualada,Villarrobledo,2,Viernes,8,104,1
5235,Illescas,Albacete,0,Viernes,10,104,5
5236,Illescas,Alicante/Alacant,1,Jueves,10,104,1
5237,Illescas,Alicante/Alacant,1,Sabado,10,104,1
5238,Illescas,Alicante/Alacant,1,Viernes,10,104,1
5239,Illescas,Almería,1,Viernes,10,1,1
5240,Illescas,Almonte,1,Viernes,10,5,1
5241,Illescas,Alonsotegi,1,Viernes,10,10,1
5242,Illescas,Burgos,1,Domingo,10,10,1
5243,Illescas,Cartagena,1,Domingo,10,104,1
5244,Illescas,Ciudad Real,0,Viernes,10,104,4
5245,Illescas,Córdoba,1,Domingo,10,103,1
5246,Illescas,Córdoba,1,Sabado,10,103,1
5247,Illescas,Córdoba,1,Viernes,10,103,2
5248,Illescas,Elche/Elx,1,Sabado,10,22,1
5249,Illescas,Elche/Elx,1,Viernes,10,22,1
5250,Illescas,Gandia,1,Domingo,10,12,2
5251,Illescas,Granada,1,Viernes,10,2,1
5252,Illescas,Huércal-Overa,1,Viernes,10,104,1
5253,Illescas,Jaca,1,Domingo,10,102,1
5254,Illescas,Madridejos,0,Sabado,10,104,1
5255,Illescas,Manresa,1,Sabado,10,8,1
5256,Illescas,Manzanares,0,Viernes,10,104,1
5257,Illescas,Murcia,1,Sabado,10,21,1
5258,Illescas,Málaga,1,Sabado,10,6,1
5259,Illescas,Mérida,1,Sabado,10,16,1
5260,Illescas,Ourense,1,Domingo,10,20,1
5261,Illescas,Palencia,1,Jueves,10,10,1
5262,Illescas,Parres,1,Viernes,10,101,1
5263,Illescas,Pedrafita do Cebreiro,1,Viernes,10,101,1
5264,Illescas,Puertollano,0,Miercoles,10,104,1
5265,Illescas,Ronda,1,Viernes,10,7,1
5266,Illescas,Sagunto/Sagunt,1,Viernes,10,12,1
5267,Illescas,Salamanca,1,Viernes,10,10,1
5268,Illescas,San Vicente del Raspeig/Sant Vicent del Raspeig,1,Domingo,10,104,2
5269,Illescas,Santomera,1,Viernes,10,21,1
5270,Illescas,Sanxenxo,1,Domingo,10,19,6
5271,Illescas,Sanxenxo,1,Lunes,10,19,1
5272,Illescas,Sevilla,1,Jueves,10,5,1
5273,Illescas,Sevilla,1,Viernes,10,5,1
5274,Illescas,Torrevieja,1,Viernes,10,22,2
5275,Illescas,Valdepeñas,0,Viernes,10,104,1
5276,Illescas,Valladolid,1,Viernes,10,10,3
5277,Illescas,Vera,1,Viernes,10,104,1
5278,Illescas,Zaragoza,1,Domingo,10,10,2
5279,Iniesta,Burjassot,1,Domingo,104,12,1
5280,Iniesta,Cuenca,0,Viernes,104,102,1
5281,Iniesta,Madrid,1,Domingo,104,10,20
5282,Iniesta,Madrid,1,Lunes,104,10,1
5283,Iniesta,Mislata,1,Viernes,104,12,2
5284,Iniesta,Torrejón de Ardoz,1,Domingo,104,10,1
5285,Iniesta,Torrejón de Ardoz,1,Sabado,104,10,1
5286,Irun,Guadalajara,2,Domingo,10,10,1
5287,Irun,Ocaña,2,Viernes,10,10,1
5288,Jaca,Guadalajara,2,Domingo,102,10,3
5289,Jaca,Guadalajara,2,Viernes,102,10,2
5290,Jaca,Torremocha del Campo,2,Jueves,102,10,1
5291,Jarandilla de la Vera,Talavera de la Reina,2,Viernes,10,10,1
5292,Jarandilla de la Vera,Toledo,2,Domingo,10,10,1
5293,Jarandilla de la Vera,Toledo,2,Viernes,10,10,1
5294,Jaraíz de la Vera,Talavera de la Reina,2,Domingo,10,10,1
5295,Jaraíz de la Vera,Toledo,2,Domingo,10,10,1
5296,Jaén,Albacete,2,Domingo,104,104,35
5297,Jaén,Albacete,2,Jueves,104,104,2
5298,Jaén,Albacete,2,Lunes,104,104,1
5299,Jaén,Albacete,2,Martes,104,104,1
5300,Jaén,Albacete,2,Miercoles,104,104,1
5301,Jaén,Albacete,2,Sabado,104,104,6
5302,Jaén,Albacete,2,Viernes,104,104,33
5303,Jaén,Alcázar de San Juan,2,Domingo,104,104,1
5304,Jaén,Alcázar de San Juan,2,Martes,104,104,1
5305,Jaén,Alcázar de San Juan,2,Miercoles,104,104,2
5306,Jaén,Alcázar de San Juan,2,Sabado,104,104,1
5307,Jaén,Alcázar de San Juan,2,Viernes,104,104,6
5308,Jaén,Aldea del Rey,2,Viernes,104,104,1
5309,Jaén,Almagro,2,Jueves,104,104,2
5310,Jaén,Almagro,2,Martes,104,104,1
5311,Jaén,Almagro,2,Viernes,104,104,10
5312,Jaén,Almedina,2,Jueves,104,104,1
5313,Jaén,Almuradiel,2,Domingo,104,104,1
5314,Jaén,Almuradiel,2,Jueves,104,104,1
5315,Jaén,Almuradiel,2,Martes,104,104,2
5316,Jaén,Almuradiel,2,Miercoles,104,104,1
5317,Jaén,Almuradiel,2,Viernes,104,104,16
5318,Jaén,Argamasilla de Alba,2,Sabado,104,104,1
5319,Jaén,Argamasilla de Alba,2,Viernes,104,104,2
5320,Jaén,Azuqueca de Henares,2,Sabado,104,10,1
5321,Jaén,Azuqueca de Henares,2,Viernes,104,10,1
5322,Jaén,Bolaños de Calatrava,2,Viernes,104,104,1
5323,Jaén,Calzada de Calatrava,2,Viernes,104,104,1
5324,Jaén,Campo de Criptana,2,Viernes,104,104,1
5325,Jaén,Chinchilla de Monte-Aragón,2,Viernes,104,104,1
5326,Jaén,Ciudad Real,2,Domingo,104,104,71
5327,Jaén,Ciudad Real,2,Jueves,104,104,6
5328,Jaén,Ciudad Real,2,Lunes,104,104,1
5329,Jaén,Ciudad Real,2,Martes,104,104,3
5330,Jaén,Ciudad Real,2,Miercoles,104,104,7
5331,Jaén,Ciudad Real,2,Sabado,104,104,19
5332,Jaén,Ciudad Real,2,Viernes,104,104,87
5333,Jaén,Cobisa,2,Viernes,104,10,1
5334,Jaén,Consuegra,2,Viernes,104,104,1
5335,Jaén,Cuenca,2,Domingo,104,102,9
5336,Jaén,Cuenca,2,Miercoles,104,102,1
5337,Jaén,Cuenca,2,Sabado,104,102,2
5338,Jaén,Cuenca,2,Viernes,104,102,2
5339,Jaén,Daimiel,2,Miercoles,104,104,1
5340,Jaén,Daimiel,2,Viernes,104,104,8
5341,Jaén,Guadalajara,2,Domingo,104,10,8
5342,Jaén,Guadalajara,2,Miercoles,104,10,1
5343,Jaén,Herencia,2,Domingo,104,104,1
5344,Jaén,Madridejos,2,Domingo,104,104,1
5345,Jaén,Madridejos,2,Jueves,104,104,2
5346,Jaén,Madridejos,2,Sabado,104,104,1
5347,Jaén,Madridejos,2,Viernes,104,104,13
5348,Jaén,Manzanares,2,Domingo,104,104,21
5349,Jaén,Manzanares,2,Jueves,104,104,6
5350,Jaén,Manzanares,2,Lunes,104,104,2
5351,Jaén,Manzanares,2,Martes,104,104,2
5352,Jaén,Manzanares,2,Miercoles,104,104,7
5353,Jaén,Manzanares,2,Sabado,104,104,19
5354,Jaén,Manzanares,2,Viernes,104,104,66
5355,Jaén,Miguelturra,2,Lunes,104,104,1
5356,Jaén,Mora,2,Domingo,104,10,1
5357,Jaén,Mora,2,Domingo,104,103,1
5358,Jaén,Ocaña,2,Domingo,104,10,1
5359,Jaén,Pozuelo de Calatrava,2,Sabado,104,104,1
5360,Jaén,Puerto Lápice,2,Miercoles,104,104,1
5361,Jaén,Puerto Lápice,2,Viernes,104,104,7
5362,Jaén,Puertollano,2,Domingo,104,104,6
5363,Jaén,Puertollano,2,Viernes,104,104,4
5364,Jaén,Ruidera,2,Viernes,104,104,1
5365,Jaén,Santa Cruz de Mudela,2,Jueves,104,104,1
5366,Jaén,Santa Cruz de Mudela,2,Sabado,104,104,2
5367,Jaén,Santa Cruz de Mudela,2,Viernes,104,104,4
5368,Jaén,Seseña,2,Domingo,104,10,1
5369,Jaén,Seseña,2,Viernes,104,10,1
5370,Jaén,Socuéllamos,2,Viernes,104,104,2
5371,Jaén,Talavera de la Reina,2,Domingo,104,10,19
5372,Jaén,Talavera de la Reina,2,Lunes,104,10,1
5373,Jaén,Talavera de la Reina,2,Martes,104,10,1
5374,Jaén,Talavera de la Reina,2,Sabado,104,10,1
5375,Jaén,Talavera de la Reina,2,Viernes,104,10,5
5376,Jaén,Toledo,2,Domingo,104,10,59
5377,Jaén,Toledo,2,Jueves,104,10,6
5378,Jaén,Toledo,2,Lunes,104,10,1
5379,Jaén,Toledo,2,Martes,104,10,2
5380,Jaén,Toledo,2,Miercoles,104,10,7
5381,Jaén,Toledo,2,Sabado,104,10,20
5382,Jaén,Toledo,2,Viernes,104,10,56
5383,Jaén,Tomelloso,2,Domingo,104,104,12
5384,Jaén,Tomelloso,2,Jueves,104,104,2
5385,Jaén,Tomelloso,2,Miercoles,104,104,1
5386,Jaén,Tomelloso,2,Sabado,104,104,5
5387,Jaén,Tomelloso,2,Viernes,104,104,20
5388,Jaén,Torrijos,2,Domingo,104,10,2
5389,Jaén,Valdepeñas,2,Domingo,104,104,30
5390,Jaén,Valdepeñas,2,Jueves,104,104,6
5391,Jaén,Valdepeñas,2,Lunes,104,104,3
5392,Jaén,Valdepeñas,2,Martes,104,104,3
5393,Jaén,Valdepeñas,2,Miercoles,104,104,7
5394,Jaén,Valdepeñas,2,Sabado,104,104,23
5395,Jaén,Valdepeñas,2,Viernes,104,104,79
5396,Jaén,Villanueva de los Infantes,2,Sabado,104,10,1
5397,Jaén,Villanueva de los Infantes,2,Sabado,104,104,1
5398,Jaén,Villanueva de los Infantes,2,Viernes,104,10,1
5399,Jaén,Villanueva de los Infantes,2,Viernes,104,104,1
5400,Jaén,Villarrobledo,2,Domingo,104,104,2
5401,Jaén,Villarrobledo,2,Jueves,104,104,1
5402,Jaén,Villarrobledo,2,Miercoles,104,104,3
5403,Jaén,Villarrobledo,2,Sabado,104,104,1
5404,Jaén,Villarrobledo,2,Viernes,104,104,11
5405,Jerez de la Frontera,Albacete,2,Domingo,103,104,6
5406,Jerez de la Frontera,Albacete,2,Jueves,103,104,1
5407,Jerez de la Frontera,Albacete,2,Lunes,103,104,1
5408,Jerez de la Frontera,Albacete,2,Viernes,103,104,7
5409,Jerez de la Frontera,Alcázar de San Juan,2,Martes,103,104,1
5410,Jerez de la Frontera,Alcázar de San Juan,2,Viernes,103,104,2
5411,Jerez de la Frontera,Almansa,2,Domingo,103,104,1
5412,Jerez de la Frontera,Argamasilla de Alba,2,Viernes,103,104,1
5413,Jerez de la Frontera,Argamasilla de Calatrava,2,Domingo,103,104,1
5414,Jerez de la Frontera,Calzada de Oropesa,2,Martes,103,10,1
5415,Jerez de la Frontera,Calzada de Oropesa,2,Sabado,103,10,1
5416,Jerez de la Frontera,Ciudad Real,2,Domingo,103,104,1
5417,Jerez de la Frontera,Ciudad Real,2,Martes,103,104,1
5418,Jerez de la Frontera,Ciudad Real,2,Viernes,103,104,1
5419,Jerez de la Frontera,Daimiel,2,Domingo,103,104,1
5420,Jerez de la Frontera,Esquivias,2,Domingo,103,10,1
5421,Jerez de la Frontera,Illescas,2,Domingo,103,10,1
5422,Jerez de la Frontera,Manzanares,2,Domingo,103,104,3
5423,Jerez de la Frontera,Manzanares,2,Miercoles,103,104,1
5424,Jerez de la Frontera,Manzanares,2,Viernes,103,104,3
5425,Jerez de la Frontera,Oropesa,2,Viernes,103,10,1
5426,Jerez de la Frontera,Puerto Lápice,2,Viernes,103,104,1
5427,Jerez de la Frontera,Puertollano,2,Domingo,103,104,4
5428,Jerez de la Frontera,Quismondo,2,Domingo,103,10,1
5429,Jerez de la Frontera,Santa Cruz del Retamar,2,Domingo,103,10,3
5430,Jerez de la Frontera,Santa Cruz del Retamar,2,Viernes,103,10,2
5431,Jerez de la Frontera,Santa Olalla,2,Domingo,103,10,1
5432,Jerez de la Frontera,Seseña,2,Domingo,103,10,1
5433,Jerez de la Frontera,Talavera de la Reina,2,Domingo,103,10,4
5434,Jerez de la Frontera,Talavera de la Reina,2,Jueves,103,10,1
5435,Jerez de la Frontera,Talavera de la Reina,2,Sabado,103,10,2
5436,Jerez de la Frontera,Talavera de la Reina,2,Viernes,103,10,9
5437,Jerez de la Frontera,Toledo,2,Domingo,103,10,4
5438,Jerez de la Frontera,Toledo,2,Viernes,103,10,4
5439,Jerez de la Frontera,Tomelloso,2,Domingo,103,104,2
5440,Jerez de la Frontera,Tomelloso,2,Miercoles,103,104,1
5441,Jerez de la Frontera,Tomelloso,2,Viernes,103,104,1
5442,Jerez de la Frontera,Valdepeñas,2,Domingo,103,104,5
5443,Jerez de la Frontera,Valdepeñas,2,Sabado,103,104,1
5444,Jerez de la Frontera,Valdepeñas,2,Viernes,103,104,1
5445,Jerez de la Frontera,Villarrobledo,2,Lunes,103,104,1
5446,Jerez de la Frontera,Villarrobledo,2,Sabado,103,104,1
5447,Jijona/Xixona,Toledo,2,Viernes,12,10,1
5448,Jumilla,Albacete,2,Domingo,104,104,12
5449,Jumilla,Albacete,2,Sabado,104,104,1
5450,Jumilla,Albacete,2,Viernes,104,104,2
5451,Jumilla,Toledo,2,Domingo,104,10,1
5452,Jávea/Xàbia,Albacete,2,Domingo,12,104,5
5453,Jávea/Xàbia,Albacete,2,Viernes,12,104,1
5454,Jávea/Xàbia,Santa Cruz de la Zarza,2,Sabado,12,102,1
5455,Jávea/Xàbia,Tarancón,2,Domingo,12,10,1
5456,Lalín,Guadalajara,2,Domingo,101,10,1
5457,Landete,Zaragoza,1,Domingo,10,10,1
5458,Laredo,Toledo,2,Sabado,10,10,1
5459,Lasarte-Oria,Toledo,2,Domingo,10,10,1
5460,Ledanca,Zaragoza,1,Domingo,10,10,1
5461,Ledanca,Zaragoza,1,Viernes,10,10,1
5462,Ledaña,Madrid,1,Domingo,13,10,15
5463,Ledaña,Zaragoza,1,Viernes,13,10,1
5464,Leganés,Albacete,2,Domingo,10,104,9
5465,Leganés,Albacete,2,Miercoles,10,104,1
5466,Leganés,Albacete,2,Sabado,10,104,11
5467,Leganés,Albacete,2,Viernes,10,104,14
5468,Leganés,Alcázar de San Juan,2,Sabado,10,104,1
5469,Leganés,Alcázar de San Juan,2,Viernes,10,104,1
5470,Leganés,Almagro,2,Miercoles,10,104,1
5471,Leganés,Almagro,2,Sabado,10,104,1
5472,Leganés,Almagro,2,Viernes,10,104,3
5473,Leganés,Almansa,2,Domingo,10,104,1
5474,Leganés,Almansa,2,Lunes,10,104,1
5475,Leganés,Almuradiel,2,Sabado,10,104,1
5476,Leganés,Arenas de San Juan,2,Viernes,10,104,1
5477,Leganés,Bolaños de Calatrava,2,Jueves,10,104,1
5478,Leganés,Bolaños de Calatrava,2,Viernes,10,104,5
5479,Leganés,Bonete,2,Lunes,10,104,1
5480,Leganés,Calzada de Calatrava,2,Viernes,10,104,2
5481,Leganés,Castejón,2,Sabado,10,10,2
5482,Leganés,Ciudad Real,2,Domingo,10,104,7
5483,Leganés,Ciudad Real,2,Jueves,10,104,3
5484,Leganés,Ciudad Real,2,Martes,10,104,3
5485,Leganés,Ciudad Real,2,Miercoles,10,104,2
5486,Leganés,Ciudad Real,2,Sabado,10,104,7
5487,Leganés,Ciudad Real,2,Viernes,10,104,29
5488,Leganés,Cuenca,2,Domingo,10,102,2
5489,Leganés,Cuenca,2,Sabado,10,102,1
5490,Leganés,Cuenca,2,Viernes,10,102,6
5491,Leganés,Daimiel,2,Miercoles,10,104,1
5492,Leganés,Daimiel,2,Viernes,10,104,1
5493,Leganés,Fuente el Fresno,2,Miercoles,10,104,1
5494,Leganés,Fuente el Fresno,2,Viernes,10,104,1
5495,Leganés,Graja de Iniesta,2,Viernes,10,102,1
5496,Leganés,Hellín,2,Viernes,10,104,2
5497,Leganés,Herencia,2,Viernes,10,104,1
5498,Leganés,Honrubia,2,Domingo,10,14,1
5499,Leganés,Honrubia,2,Sabado,10,14,1
5500,Leganés,Madridejos,2,Viernes,10,104,3
5501,Leganés,Malagón,2,Viernes,10,104,2
5502,Leganés,Manzanares,2,Domingo,10,104,1
5503,Leganés,Manzanares,2,Miercoles,10,104,1
5504,Leganés,Manzanares,2,Sabado,10,104,6
5505,Leganés,Manzanares,2,Viernes,10,104,4
5506,Leganés,Oropesa,2,Sabado,10,10,1
5507,Leganés,Puerto Lápice,2,Viernes,10,104,1
5508,Leganés,Puertollano,2,Sabado,10,104,2
5509,Leganés,Puertollano,2,Viernes,10,104,4
5510,Leganés,San Clemente,2,Viernes,10,104,1
5511,Leganés,Talavera de la Reina,2,Domingo,10,10,4
5512,Leganés,Talavera de la Reina,2,Jueves,10,10,2
5513,Leganés,Talavera de la Reina,2,Miercoles,10,10,1
5514,Leganés,Talavera de la Reina,2,Sabado,10,10,4
5515,Leganés,Talavera de la Reina,2,Viernes,10,10,14
5516,Leganés,Tarancón,2,Viernes,10,10,1
5517,Leganés,Toledo,2,Jueves,10,10,1
5518,Leganés,Toledo,2,Viernes,10,10,1
5519,Leganés,Tomelloso,2,Viernes,10,104,1
5520,Leganés,Torralba de Calatrava,2,Miercoles,10,104,1
5521,Leganés,Torrenueva,2,Sabado,10,104,1
5522,Leganés,Valdepeñas,2,Domingo,10,104,3
5523,Leganés,Valdepeñas,2,Jueves,10,104,3
5524,Leganés,Valdepeñas,2,Miercoles,10,104,1
5525,Leganés,Valdepeñas,2,Sabado,10,104,6
5526,Leganés,Valdepeñas,2,Viernes,10,104,24
5527,Leganés,Villanueva de los Infantes,2,Domingo,10,10,1
5528,Leganés,Villanueva de los Infantes,2,Domingo,10,104,1
5529,Leganés,Villanueva de los Infantes,2,Viernes,10,10,1
5530,Leganés,Villanueva de los Infantes,2,Viernes,10,104,1
5531,Leganés,Villarrobledo,2,Sabado,10,104,1
5532,Leganés,Villarrobledo,2,Viernes,10,104,1
5533,Lena,Toledo,2,Domingo,101,10,1
5534,Lepe,Albacete,2,Domingo,103,104,1
5535,Lepe,Santa Cruz del Retamar,2,Domingo,103,10,1
5536,Lepe,Talavera de la Reina,2,Domingo,103,10,1
5537,Letur,Madrid,1,Domingo,104,10,2
5538,Letur,Murcia,1,Domingo,104,21,1
5539,Letur,Sevilla,1,Domingo,104,5,1
5540,León,Albacete,2,Domingo,10,104,3
5541,León,Albacete,2,Jueves,10,104,1
5542,León,Albacete,2,Lunes,10,104,1
5543,León,Albacete,2,Viernes,10,104,4
5544,León,Azuqueca de Henares,2,Viernes,10,10,1
5545,León,Guadalajara,2,Domingo,10,10,1
5546,León,Illescas,2,Sabado,10,10,1
5547,León,Manzanares,2,Sabado,10,104,1
5548,León,Motilla del Palancar,2,Viernes,10,14,1
5549,León,Talavera de la Reina,2,Viernes,10,10,2
5550,León,Toledo,2,Domingo,10,10,3
5551,León,Toledo,2,Jueves,10,10,1
5552,León,Toledo,2,Lunes,10,10,1
5553,León,Toledo,2,Miercoles,10,10,1
5554,León,Toledo,2,Sabado,10,10,1
5555,León,Toledo,2,Viernes,10,10,8
5556,León,Valdepeñas,2,Domingo,10,104,1
5557,León,Villarrobledo,2,Miercoles,10,104,1
5558,León,Villarrobledo,2,Viernes,10,104,2
5559,Linares,Albacete,2,Domingo,104,104,4
5560,Linares,Albacete,2,Martes,104,104,1
5561,Linares,Albacete,2,Miercoles,104,104,1
5562,Linares,Albacete,2,Viernes,104,104,6
5563,Linares,Alcázar de San Juan,2,Viernes,104,104,1
5564,Linares,Ciudad Real,2,Domingo,104,104,5
5565,Linares,Ciudad Real,2,Martes,104,104,2
5566,Linares,Ciudad Real,2,Sabado,104,104,1
5567,Linares,Ciudad Real,2,Viernes,104,104,3
5568,Linares,Cuenca,2,Domingo,104,102,1
5569,Linares,Guadalajara,2,Domingo,104,10,5
5570,Linares,Manzanares,2,Viernes,104,104,4
5571,Linares,Miguelturra,2,Viernes,104,104,1
5572,Linares,Ocaña,2,Sabado,104,10,1
5573,Linares,Talavera de la Reina,2,Domingo,104,10,5
5574,Linares,Talavera de la Reina,2,Jueves,104,10,1
5575,Linares,Talavera de la Reina,2,Sabado,104,10,2
5576,Linares,Talavera de la Reina,2,Viernes,104,10,1
5577,Linares,Toledo,2,Domingo,104,10,18
5578,Linares,Toledo,2,Jueves,104,10,1
5579,Linares,Toledo,2,Miercoles,104,10,1
5580,Linares,Toledo,2,Sabado,104,10,3
5581,Linares,Toledo,2,Viernes,104,10,8
5582,Linares,Tomelloso,2,Domingo,104,104,1
5583,Linares,Tomelloso,2,Miercoles,104,104,1
5584,Linares,Tomelloso,2,Viernes,104,104,3
5585,Linares,Valdepeñas,2,Domingo,104,104,9
5586,Linares,Valdepeñas,2,Miercoles,104,104,2
5587,Linares,Valdepeñas,2,Sabado,104,104,5
5588,Linares,Valdepeñas,2,Viernes,104,104,21
5589,Linares,Villarrobledo,2,Domingo,104,104,1
5590,Linares,Villarrobledo,2,Viernes,104,104,2
5591,Llanera,Toledo,2,Viernes,101,10,1
5592,Llanera de Ranes,Albacete,2,Domingo,12,104,2
5593,Llanera de Ranes,Almansa,2,Sabado,12,104,1
5594,Llanos del Caudillo,Madrid,1,Domingo,104,10,1
5595,Llanos del Caudillo,Úbeda,1,Viernes,104,104,1
5596,Lleida,Alcolea del Pinar,2,Viernes,8,10,2
5597,Lleida,Azuqueca de Henares,2,Domingo,8,10,1
5598,Lleida,Azuqueca de Henares,2,Sabado,8,10,2
5599,Lleida,Caudete,2,Miercoles,8,104,1
5600,Lleida,Caudete,2,Sabado,8,104,1
5601,Lleida,Ciudad Real,2,Sabado,8,104,1
5602,Lleida,Guadalajara,2,Domingo,8,10,8
5603,Lleida,Guadalajara,2,Jueves,8,10,3
5604,Lleida,Guadalajara,2,Miercoles,8,10,1
5605,Lleida,Guadalajara,2,Sabado,8,10,3
5606,Lleida,Guadalajara,2,Viernes,8,10,11
5607,Lleida,Manzanares,2,Sabado,8,104,1
5608,Lleida,Torremocha del Campo,2,Viernes,8,10,1
5609,Lleida,Villarrobledo,2,Miercoles,8,104,1
5610,Lleida,Villarrobledo,2,Sabado,8,104,1
5611,Lleida,Villarrobledo,2,Viernes,8,104,1
5612,Llíria,Ciudad Real,2,Sabado,12,104,1
5613,Lobón,Manzanares,2,Lunes,103,104,1
5614,Lobón,Talavera de la Reina,2,Viernes,103,10,1
5615,Loeches,Albacete,2,Domingo,10,104,1
5616,Logroño,Albacete,2,Domingo,10,104,2
5617,Logroño,Albacete,2,Sabado,10,104,1
5618,Logroño,Alovera,2,Miercoles,10,10,1
5619,Logroño,Alovera,2,Sabado,10,10,1
5620,Logroño,Alovera,2,Viernes,10,10,1
5621,Logroño,Azuqueca de Henares,2,Viernes,10,10,3
5622,Logroño,Castejón,2,Martes,10,10,2
5623,Logroño,Guadalajara,2,Domingo,10,10,8
5624,Logroño,Guadalajara,2,Jueves,10,10,1
5625,Logroño,Guadalajara,2,Miercoles,10,10,1
5626,Logroño,Guadalajara,2,Sabado,10,10,2
5627,Logroño,Guadalajara,2,Viernes,10,10,8
5628,Logroño,Manzanares,2,Viernes,10,104,2
5629,Logroño,Talavera de la Reina,2,Viernes,10,10,1
5630,Logroño,Villarrobledo,2,Sabado,10,104,1
5631,Logroño,Villarrobledo,2,Viernes,10,104,1
5632,Lorca,Albacete,2,Domingo,104,104,21
5633,Lorca,Albacete,2,Jueves,104,104,1
5634,Lorca,Albacete,2,Lunes,104,104,2
5635,Lorca,Albacete,2,Martes,104,104,1
5636,Lorca,Albacete,2,Miercoles,104,104,1
5637,Lorca,Albacete,2,Sabado,104,104,3
5638,Lorca,Albacete,2,Viernes,104,104,19
5639,Lorca,Almansa,2,Viernes,104,104,1
5640,Lorca,Caudete,2,Domingo,104,104,1
5641,Lorca,Corral de Almaguer,2,Domingo,104,102,1
5642,Lorca,Cuenca,2,Viernes,104,102,1
5643,Lorca,Esquivias,2,Viernes,104,10,1
5644,Lorca,Hellín,2,Domingo,104,104,1
5645,Lorca,Hellín,2,Miercoles,104,104,1
5646,Lorca,Hellín,2,Viernes,104,104,1
5647,Lorca,Toledo,2,Sabado,104,10,1
5648,Lorca,Toledo,2,Viernes,104,10,1
5649,Lorca,Villarrobledo,2,Domingo,104,104,1
5650,Lorca,Villarrobledo,2,Lunes,104,104,1
5651,Lorquí,Tomelloso,2,Jueves,21,104,1
5652,Lucena,Ciudad Real,2,Domingo,103,104,4
5653,Lucena,Ciudad Real,2,Sabado,103,104,2
5654,Lucena,Ciudad Real,2,Viernes,103,104,2
5655,Lucena,Guadalajara,2,Viernes,103,10,1
5656,Lucena,Manzanares,2,Viernes,103,104,1
5657,Lucena,Ocaña,2,Viernes,103,10,1
5658,Lucena,Puertollano,2,Viernes,103,104,3
5659,Lucena,Toledo,2,Domingo,103,10,3
5660,Lucena,Valdepeñas,2,Domingo,103,104,4
5661,Lucena,Valdepeñas,2,Viernes,103,104,1
5662,Lucillos,Madrid,1,Domingo,10,10,3
5663,Lucillos,Madrid,1,Sabado,10,10,1
5664,Lucillos,Valdepeñas,0,Viernes,10,104,1
5665,Lugo,Albacete,2,Viernes,101,104,2
5666,Lugo,Alcázar de San Juan,2,Viernes,101,104,1
5667,Lugo,Ciudad Real,2,Domingo,101,104,1
5668,Lugo,Guadalajara,2,Domingo,101,10,1
5669,Lugo,Guadalajara,2,Sabado,101,10,1
5670,Lugo,Hellín,2,Miercoles,101,104,1
5671,Lugo,Hellín,2,Viernes,101,104,1
5672,Lugo,Toledo,2,Domingo,101,10,1
5673,Lugo,Toledo,2,Jueves,101,10,1
5674,Lugo,Toledo,2,Sabado,101,10,1
5675,Lugo,Toledo,2,Viernes,101,10,1
5676,Luque,Tomelloso,2,Lunes,104,104,1
5677,Madrid,Alarcón,2,Sabado,10,14,1
5678,Madrid,Alarcón,2,Viernes,10,14,1
5679,Madrid,Alatoz,2,Viernes,10,104,1
5680,Madrid,Albacete,2,Domingo,10,104,104
5681,Madrid,Albacete,2,Jueves,10,104,11
5682,Madrid,Albacete,2,Lunes,10,104,6
